confirmedCount,confirmedIncr,curedCount,curedIncr,currentConfirmedCount,currentConfirmedIncr,dateId,deadCount,deadIncr,suspectedCount,suspectedCountIncr,provinceName
256,0,252,0,1,0,20200418,3,0,1,0,陕西省
256,0,252,0,1,0,20200419,3,0,1,0,陕西省
256,0,253,1,0,-1,20200420,3,0,1,0,陕西省
277,21,253,0,21,21,20200421,3,0,1,0,陕西省
279,2,253,0,23,2,20200422,3,0,1,0,陕西省
279,0,253,0,23,0,20200423,3,0,1,0,陕西省
286,7,253,0,30,7,20200424,3,0,1,0,陕西省
286,0,253,0,30,0,20200425,3,0,1,0,陕西省
286,0,253,0,30,0,20200426,3,0,1,0,陕西省
286,0,253,0,30,0,20200427,3,0,1,0,陕西省
306,20,253,0,50,20,20200428,3,0,1,0,陕西省
306,0,253,0,50,0,20200429,3,0,1,0,陕西省
306,0,254,1,49,-1,20200430,3,0,1,0,陕西省
306,0,254,0,49,0,20200501,3,0,1,0,陕西省
306,0,260,6,43,-6,20200502,3,0,1,0,陕西省
306,0,263,3,40,-3,20200503,3,0,1,0,陕西省
306,0,263,0,40,0,20200504,3,0,1,0,陕西省
308,2,264,1,41,1,20200505,3,0,1,0,陕西省
308,0,266,2,39,-2,20200506,3,0,1,0,陕西省
308,0,268,2,37,-2,20200507,3,0,1,0,陕西省
308,0,292,24,13,-24,20200508,3,0,1,0,陕西省
308,0,293,1,12,-1,20200509,3,0,1,0,陕西省
308,0,294,1,11,-1,20200510,3,0,1,0,陕西省
308,0,296,2,9,-2,20200511,3,0,1,0,陕西省
308,0,297,1,8,-1,20200512,3,0,1,0,陕西省
308,0,297,0,8,0,20200513,3,0,1,0,陕西省
308,0,300,3,5,-3,20200514,3,0,1,0,陕西省
308,0,301,1,4,-1,20200515,3,0,1,0,陕西省
308,0,301,0,4,0,20200516,3,0,1,0,陕西省
308,0,301,0,4,0,20200517,3,0,1,0,陕西省
308,0,303,2,2,-2,20200518,3,0,1,0,陕西省
308,0,303,0,2,0,20200519,3,0,1,0,陕西省
308,0,303,0,2,0,20200520,3,0,1,0,陕西省
308,0,303,0,2,0,20200521,3,0,1,0,陕西省
308,0,304,1,1,-1,20200522,3,0,1,0,陕西省
308,0,305,1,0,-1,20200523,3,0,1,0,陕西省
308,0,305,0,0,0,20200524,3,0,1,0,陕西省
308,0,305,0,0,0,20200525,3,0,1,0,陕西省
308,0,305,0,0,0,20200526,3,0,1,0,陕西省
308,0,305,0,0,0,20200527,3,0,1,0,陕西省
308,0,305,0,0,0,20200528,3,0,1,0,陕西省
308,0,305,0,0,0,20200529,3,0,1,0,陕西省
308,0,305,0,0,0,20200530,3,0,1,0,陕西省
308,0,305,0,0,0,20200531,3,0,1,0,陕西省
309,1,305,0,1,1,20200601,3,0,1,0,陕西省
309,0,305,0,1,0,20200602,3,0,1,0,陕西省
309,0,305,0,1,0,20200603,3,0,1,0,陕西省
309,0,305,0,1,0,20200604,3,0,1,0,陕西省
309,0,305,0,1,0,20200605,3,0,1,0,陕西省
311,2,305,0,3,2,20200606,3,0,1,0,陕西省
311,0,305,0,3,0,20200607,3,0,1,0,陕西省
311,0,305,0,3,0,20200608,3,0,1,0,陕西省
311,0,305,0,3,0,20200609,3,0,1,0,陕西省
311,0,306,1,2,-1,20200610,3,0,1,0,陕西省
311,0,306,0,2,0,20200611,3,0,1,0,陕西省
311,0,306,0,2,0,20200612,3,0,1,0,陕西省
311,0,306,0,2,0,20200613,3,0,1,0,陕西省
313,2,306,0,4,2,20200614,3,0,1,0,陕西省
313,0,306,0,4,0,20200615,3,0,1,0,陕西省
313,0,306,0,4,0,20200616,3,0,1,0,陕西省
314,1,306,0,5,1,20200617,3,0,1,0,陕西省
314,0,306,0,5,0,20200618,3,0,1,0,陕西省
314,0,306,0,5,0,20200619,3,0,1,0,陕西省
314,0,306,0,5,0,20200620,3,0,1,0,陕西省
317,3,306,0,8,3,20200621,3,0,1,0,陕西省
317,0,307,1,7,-1,20200622,3,0,1,0,陕西省
318,1,307,0,8,1,20200623,3,0,1,0,陕西省
319,1,307,0,9,1,20200624,3,0,1,0,陕西省
319,0,307,0,9,0,20200625,3,0,1,0,陕西省
319,0,307,0,9,0,20200626,3,0,1,0,陕西省
320,1,307,0,10,1,20200627,3,0,1,0,陕西省
320,0,307,0,10,0,20200628,3,0,1,0,陕西省
320,0,308,1,9,-1,20200629,3,0,1,0,陕西省
320,0,308,0,9,0,20200630,3,0,1,0,陕西省
320,0,310,2,7,-2,20200701,3,0,1,0,陕西省
320,0,310,0,7,0,20200702,3,0,1,0,陕西省
320,0,310,0,7,0,20200703,3,0,1,0,陕西省
320,0,311,1,6,-1,20200704,3,0,1,0,陕西省
321,1,313,2,5,-1,20200705,3,0,1,0,陕西省
321,0,313,0,5,0,20200706,3,0,1,0,陕西省
321,0,313,0,5,0,20200707,3,0,1,0,陕西省
321,0,314,1,4,-1,20200708,3,0,1,0,陕西省
321,0,314,0,4,0,20200709,3,0,1,0,陕西省
321,0,314,0,4,0,20200710,3,0,1,0,陕西省
321,0,314,0,4,0,20200711,3,0,1,0,陕西省
321,0,314,0,4,0,20200712,3,0,1,0,陕西省
321,0,314,0,4,0,20200713,3,0,1,0,陕西省
321,0,315,1,3,-1,20200714,3,0,1,0,陕西省
321,0,315,0,3,0,20200715,3,0,1,0,陕西省
322,1,315,0,4,1,20200716,3,0,1,0,陕西省
322,0,315,0,4,0,20200717,3,0,1,0,陕西省
322,0,315,0,4,0,20200718,3,0,1,0,陕西省
322,0,316,1,3,-1,20200719,3,0,1,0,陕西省
322,0,316,0,3,0,20200720,3,0,1,0,陕西省
323,1,317,1,3,0,20200722,3,0,1,0,陕西省
323,0,317,0,3,0,20200724,3,0,1,0,陕西省
323,0,317,0,3,0,20200725,3,0,1,0,陕西省
323,0,318,1,2,-1,20200726,3,0,1,0,陕西省
323,0,318,0,2,0,20200727,3,0,1,0,陕西省
323,0,318,0,2,0,20200728,3,0,1,0,陕西省
324,1,318,0,3,1,20200729,3,0,1,0,陕西省
324,0,318,0,3,0,20200730,3,0,1,0,陕西省
324,0,318,0,3,0,20200731,3,0,1,0,陕西省
326,2,318,0,5,2,20200801,3,0,1,0,陕西省
326,0,318,0,5,0,20200802,3,0,1,0,陕西省
326,0,318,0,5,0,20200803,3,0,1,0,陕西省
327,1,318,0,6,1,20200804,3,0,1,0,陕西省
328,1,318,0,7,1,20200806,3,0,1,0,陕西省
328,0,318,0,7,0,20200807,3,0,1,0,陕西省
328,0,319,1,6,-1,20200808,3,0,1,0,陕西省
331,3,319,0,9,3,20200809,3,0,1,0,陕西省
340,9,322,3,15,6,20200810,3,0,1,0,陕西省
341,1,324,2,14,-1,20200812,3,0,1,0,陕西省
346,5,324,0,19,5,20200813,3,0,1,0,陕西省
348,2,324,0,21,2,20200814,3,0,1,0,陕西省
351,3,324,0,24,3,20200815,3,0,1,0,陕西省
354,3,324,0,27,3,20200816,3,0,1,0,陕西省
356,2,324,0,29,2,20200817,3,0,1,0,陕西省
358,2,335,11,20,-9,20200818,3,0,1,0,陕西省
358,0,339,4,16,-4,20200820,3,0,1,0,陕西省
360,2,339,0,18,2,20200821,3,0,1,0,陕西省
362,2,343,4,16,-2,20200822,3,0,1,0,陕西省
362,0,345,2,14,-2,20200823,3,0,1,0,陕西省
364,2,345,0,16,2,20200824,3,0,1,0,陕西省
364,0,349,4,12,-4,20200825,3,0,1,0,陕西省
1,1,0,0,1,1,20200122,0,0,0,0,河北省
2,1,0,0,2,1,20200123,0,0,0,0,河北省
8,6,0,0,7,5,20200124,1,1,0,0,河北省
13,5,0,0,12,5,20200125,1,0,0,0,河北省
18,5,0,0,17,5,20200126,1,0,0,0,河北省
33,15,0,0,32,15,20200127,1,0,0,0,河北省
48,15,0,0,47,15,20200128,1,0,0,0,河北省
65,17,0,0,64,17,20200129,1,0,0,0,河北省
82,17,0,0,81,17,20200130,1,0,0,0,河北省
96,14,0,0,95,14,20200131,1,0,0,0,河北省
104,8,3,3,100,5,20200201,1,0,0,0,河北省
113,9,3,0,109,9,20200202,1,0,0,0,河北省
126,13,3,0,122,13,20200203,1,0,0,0,河北省
135,9,4,1,130,8,20200204,1,0,0,0,河北省
157,22,7,3,149,19,20200205,1,0,0,0,河北省
171,14,16,9,154,5,20200206,1,0,0,0,河北省
195,24,25,9,169,15,20200207,1,0,0,0,河北省
206,11,30,5,174,5,20200208,2,1,0,0,河北省
218,12,35,5,181,7,20200209,2,0,0,0,河北省
239,21,41,6,196,15,20200210,2,0,0,0,河北省
251,12,48,7,201,5,20200211,2,0,0,0,河北省
265,14,54,6,208,7,20200212,3,1,0,0,河北省
283,18,69,15,211,3,20200213,3,0,0,0,河北省
291,8,86,17,202,-9,20200214,3,0,0,0,河北省
300,9,100,14,197,-5,20200215,3,0,0,0,河北省
301,1,109,9,189,-8,20200216,3,0,0,0,河北省
302,1,123,14,175,-14,20200217,4,1,0,0,河北省
306,4,136,13,166,-9,20200218,4,0,0,0,河北省
307,1,152,16,150,-16,20200219,5,1,0,0,河北省
308,1,170,18,133,-17,20200220,5,0,0,0,河北省
309,1,184,14,119,-14,20200221,6,1,0,0,河北省
311,2,204,20,101,-18,20200222,6,0,0,0,河北省
311,0,221,17,84,-17,20200223,6,0,0,0,河北省
311,0,241,20,64,-20,20200224,6,0,0,0,河北省
312,1,248,7,58,-6,20200225,6,0,0,0,河北省
317,5,261,13,50,-8,20200226,6,0,0,0,河北省
318,1,274,13,38,-12,20200227,6,0,0,0,河北省
318,0,277,3,35,-3,20200228,6,0,0,0,河北省
318,0,283,6,29,-6,20200229,6,0,0,0,河北省
318,0,294,11,18,-11,20200301,6,0,0,0,河北省
318,0,297,3,15,-3,20200302,6,0,0,0,河北省
318,0,300,3,12,-3,20200303,6,0,0,0,河北省
318,0,301,1,11,-1,20200304,6,0,0,0,河北省
318,0,304,3,8,-3,20200305,6,0,0,0,河北省
318,0,305,1,7,-1,20200306,6,0,0,0,河北省
318,0,307,2,5,-2,20200307,6,0,0,0,河北省
318,0,307,0,5,0,20200308,6,0,0,0,河北省
318,0,307,0,5,0,20200309,6,0,0,0,河北省
318,0,307,0,5,0,20200310,6,0,0,0,河北省
318,0,307,0,5,0,20200311,6,0,0,0,河北省
318,0,310,3,2,-3,20200312,6,0,0,0,河北省
318,0,310,0,2,0,20200313,6,0,0,0,河北省
318,0,310,0,2,0,20200314,6,0,0,0,河北省
318,0,310,0,2,0,20200315,6,0,0,0,河北省
318,0,310,0,2,0,20200316,6,0,0,0,河北省
318,0,310,0,2,0,20200317,6,0,0,0,河北省
318,0,310,0,2,0,20200318,6,0,0,0,河北省
318,0,310,0,2,0,20200319,6,0,0,0,河北省
318,0,310,0,2,0,20200320,6,0,0,0,河北省
319,1,310,0,3,1,20200321,6,0,0,0,河北省
319,0,310,0,3,0,20200322,6,0,0,0,河北省
319,0,310,0,3,0,20200323,6,0,0,0,河北省
319,0,310,0,3,0,20200324,6,0,0,0,河北省
319,0,310,0,3,0,20200325,6,0,0,0,河北省
319,0,310,0,3,0,20200326,6,0,0,0,河北省
319,0,310,0,3,0,20200327,6,0,0,0,河北省
319,0,310,0,3,0,20200328,6,0,0,0,河北省
321,2,310,0,5,2,20200329,6,0,0,0,河北省
321,0,310,0,5,0,20200330,6,0,0,0,河北省
323,2,310,0,7,2,20200331,6,0,0,0,河北省
325,2,310,0,9,2,20200401,6,0,0,0,河北省
326,1,310,0,10,1,20200402,6,0,0,0,河北省
326,0,310,0,10,0,20200403,6,0,0,0,河北省
327,1,310,0,11,1,20200404,6,0,0,0,河北省
327,0,310,0,11,0,20200405,6,0,0,0,河北省
327,0,312,2,9,-2,20200406,6,0,0,0,河北省
327,0,312,0,9,0,20200407,6,0,0,0,河北省
327,0,313,1,8,-1,20200408,6,0,0,0,河北省
327,0,313,0,8,0,20200409,6,0,0,0,河北省
327,0,313,0,8,0,20200410,6,0,0,0,河北省
327,0,313,0,8,0,20200411,6,0,0,0,河北省
327,0,313,0,8,0,20200412,6,0,0,0,河北省
327,0,314,1,7,-1,20200413,6,0,0,0,河北省
327,0,314,0,7,0,20200414,6,0,0,0,河北省
328,1,315,1,7,0,20200415,6,0,0,0,河北省
328,0,316,1,6,-1,20200416,6,0,0,0,河北省
328,0,316,0,6,0,20200417,6,0,0,0,河北省
328,0,316,0,6,0,20200418,6,0,0,0,河北省
328,0,317,1,5,-1,20200419,6,0,0,0,河北省
328,0,317,0,5,0,20200420,6,0,0,0,河北省
328,0,317,0,5,0,20200421,6,0,0,0,河北省
328,0,317,0,5,0,20200422,6,0,0,0,河北省
328,0,317,0,5,0,20200423,6,0,0,0,河北省
328,0,318,1,4,-1,20200424,6,0,0,0,河北省
328,0,318,0,4,0,20200425,6,0,0,0,河北省
328,0,318,0,4,0,20200426,6,0,0,0,河北省
328,0,318,0,4,0,20200427,6,0,0,0,河北省
328,0,318,0,4,0,20200428,6,0,0,0,河北省
328,0,318,0,4,0,20200429,6,0,0,0,河北省
328,0,318,0,4,0,20200430,6,0,0,0,河北省
328,0,318,0,4,0,20200501,6,0,0,0,河北省
328,0,318,0,4,0,20200502,6,0,0,0,河北省
328,0,318,0,4,0,20200503,6,0,0,0,河北省
328,0,320,2,2,-2,20200504,6,0,0,0,河北省
328,0,320,0,2,0,20200505,6,0,0,0,河北省
328,0,320,0,2,0,20200506,6,0,0,0,河北省
328,0,320,0,2,0,20200507,6,0,0,0,河北省
328,0,320,0,2,0,20200508,6,0,0,0,河北省
328,0,321,1,1,-1,20200509,6,0,0,0,河北省
328,0,321,0,1,0,20200510,6,0,0,0,河北省
328,0,321,0,1,0,20200511,6,0,0,0,河北省
328,0,321,0,1,0,20200512,6,0,0,0,河北省
328,0,321,0,1,0,20200513,6,0,0,0,河北省
328,0,321,0,1,0,20200514,6,0,0,0,河北省
328,0,321,0,1,0,20200515,6,0,0,0,河北省
328,0,321,0,1,0,20200516,6,0,0,0,河北省
328,0,322,1,0,-1,20200517,6,0,0,0,河北省
328,0,322,0,0,0,20200518,6,0,0,0,河北省
328,0,322,0,0,0,20200519,6,0,0,0,河北省
328,0,322,0,0,0,20200520,6,0,0,0,河北省
328,0,322,0,0,0,20200521,6,0,0,0,河北省
328,0,322,0,0,0,20200522,6,0,0,0,河北省
328,0,322,0,0,0,20200523,6,0,0,0,河北省
328,0,322,0,0,0,20200524,6,0,0,0,河北省
328,0,322,0,0,0,20200525,6,0,0,0,河北省
328,0,322,0,0,0,20200526,6,0,0,0,河北省
328,0,322,0,0,0,20200527,6,0,0,0,河北省
328,0,322,0,0,0,20200528,6,0,0,0,河北省
328,0,322,0,0,0,20200529,6,0,0,0,河北省
328,0,322,0,0,0,20200530,6,0,0,0,河北省
328,0,322,0,0,0,20200531,6,0,0,0,河北省
328,0,322,0,0,0,20200601,6,0,0,0,河北省
328,0,322,0,0,0,20200602,6,0,0,0,河北省
328,0,322,0,0,0,20200603,6,0,0,0,河北省
328,0,322,0,0,0,20200604,6,0,0,0,河北省
328,0,322,0,0,0,20200605,6,0,0,0,河北省
328,0,322,0,0,0,20200606,6,0,0,0,河北省
328,0,322,0,0,0,20200607,6,0,0,0,河北省
328,0,322,0,0,0,20200608,6,0,0,0,河北省
328,0,322,0,0,0,20200609,6,0,0,0,河北省
328,0,322,0,0,0,20200610,6,0,0,0,河北省
328,0,322,0,0,0,20200611,6,0,0,0,河北省
328,0,322,0,0,0,20200612,6,0,0,0,河北省
328,0,322,0,0,0,20200613,6,0,0,0,河北省
331,3,322,0,3,3,20200614,6,0,0,0,河北省
335,4,322,0,7,4,20200615,6,0,0,0,河北省
336,1,322,0,8,1,20200616,6,0,0,0,河北省
338,2,322,0,10,2,20200617,6,0,0,0,河北省
340,2,322,0,12,2,20200618,6,0,0,0,河北省
341,1,322,0,13,1,20200619,6,0,0,0,河北省
344,3,322,0,16,3,20200620,6,0,0,0,河北省
346,2,322,0,18,2,20200621,6,0,0,0,河北省
346,0,323,1,17,-1,20200622,6,0,0,0,河北省
348,2,323,0,19,2,20200623,6,0,0,0,河北省
349,1,323,0,20,1,20200624,6,0,0,0,河北省
349,0,324,1,19,-1,20200625,6,0,0,0,河北省
349,0,326,2,17,-2,20200626,6,0,0,0,河北省
349,0,331,5,12,-5,20200627,6,0,0,0,河北省
349,0,333,2,10,-2,20200628,6,0,0,0,河北省
349,0,334,1,9,-1,20200629,6,0,0,0,河北省
349,0,334,0,9,0,20200630,6,0,0,0,河北省
349,0,334,0,9,0,20200701,6,0,0,0,河北省
349,0,334,0,9,0,20200702,6,0,0,0,河北省
349,0,336,2,7,-2,20200703,6,0,0,0,河北省
349,0,337,1,6,-1,20200704,6,0,0,0,河北省
349,0,337,0,6,0,20200705,6,0,0,0,河北省
349,0,337,0,6,0,20200706,6,0,0,0,河北省
349,0,337,0,6,0,20200707,6,0,0,0,河北省
349,0,339,2,4,-2,20200708,6,0,0,0,河北省
349,0,339,0,4,0,20200709,6,0,0,0,河北省
349,0,339,0,4,0,20200710,6,0,0,0,河北省
349,0,339,0,4,0,20200711,6,0,0,0,河北省
349,0,339,0,4,0,20200712,6,0,0,0,河北省
349,0,340,1,3,-1,20200713,6,0,0,0,河北省
349,0,340,0,3,0,20200714,6,0,0,0,河北省
349,0,340,0,3,0,20200715,6,0,0,0,河北省
349,0,340,0,3,0,20200716,6,0,0,0,河北省
349,0,340,0,3,0,20200717,6,0,0,0,河北省
349,0,341,1,2,-1,20200718,6,0,0,0,河北省
349,0,341,0,2,0,20200719,6,0,0,0,河北省
349,0,341,0,2,0,20200720,6,0,0,0,河北省
349,0,342,1,1,-1,20200722,6,0,0,0,河北省
349,0,342,0,1,0,20200724,6,0,0,0,河北省
349,0,342,0,1,0,20200725,6,0,0,0,河北省
349,0,343,1,0,-1,20200726,6,0,0,0,河北省
349,0,343,0,0,0,20200727,6,0,0,0,河北省
349,0,343,0,0,0,20200728,6,0,0,0,河北省
349,0,343,0,0,0,20200729,6,0,0,0,河北省
349,0,343,0,0,0,20200730,6,0,0,0,河北省
349,0,343,0,0,0,20200731,6,0,0,0,河北省
349,0,343,0,0,0,20200801,6,0,0,0,河北省
349,0,343,0,0,0,20200802,6,0,0,0,河北省
349,0,343,0,0,0,20200803,6,0,0,0,河北省
349,0,343,0,0,0,20200804,6,0,0,0,河北省
349,0,343,0,0,0,20200806,6,0,0,0,河北省
349,0,343,0,0,0,20200807,6,0,0,0,河北省
349,0,343,0,0,0,20200808,6,0,0,0,河北省
349,0,343,0,0,0,20200809,6,0,0,0,河北省
350,1,343,0,1,1,20200810,6,0,0,0,河北省
351,1,343,0,2,1,20200812,6,0,0,0,河北省
351,0,343,0,2,0,20200813,6,0,0,0,河北省
351,0,343,0,2,0,20200814,6,0,0,0,河北省
351,0,343,0,2,0,20200815,6,0,0,0,河北省
351,0,343,0,2,0,20200816,6,0,0,0,河北省
351,0,343,0,2,0,20200817,6,0,0,0,河北省
351,0,343,0,2,0,20200818,6,0,0,0,河北省
351,0,343,0,2,0,20200820,6,0,0,0,河北省
354,3,343,0,5,3,20200821,6,0,0,0,河北省
359,5,343,0,10,5,20200822,6,0,0,0,河北省
359,0,343,0,10,0,20200823,6,0,0,0,河北省
360,1,343,0,11,1,20200824,6,0,0,0,河北省
360,0,343,0,11,0,20200825,6,0,0,0,河北省
1,1,0,0,1,1,20200122,0,0,0,0,江苏省
9,8,0,0,9,8,20200123,0,0,0,0,江苏省
18,9,1,1,17,8,20200124,0,0,0,0,江苏省
31,13,1,0,30,13,20200125,0,0,0,0,江苏省
47,16,1,0,46,16,20200126,0,0,0,0,江苏省
70,23,1,0,69,23,20200127,0,0,0,0,江苏省
99,29,1,0,98,29,20200128,0,0,0,0,江苏省
129,30,1,0,128,30,20200129,0,0,0,0,江苏省
168,39,2,1,166,38,20200130,0,0,0,0,江苏省
202,34,5,3,197,31,20200131,0,0,0,0,江苏省
236,34,6,1,230,33,20200201,0,0,0,0,江苏省
271,35,7,1,264,34,20200202,0,0,0,0,江苏省
308,37,8,1,300,36,20200203,0,0,0,0,江苏省
341,33,13,5,328,28,20200204,0,0,0,0,江苏省
373,32,26,13,347,19,20200205,0,0,0,0,江苏省
408,35,38,12,370,23,20200206,0,0,0,0,江苏省
439,31,43,5,396,26,20200207,0,0,0,0,江苏省
468,29,51,8,417,21,20200208,0,0,0,0,江苏省
492,24,72,21,420,3,20200209,0,0,0,0,江苏省
515,23,84,12,431,11,20200210,0,0,0,0,江苏省
543,28,94,10,449,18,20200211,0,0,0,0,江苏省
570,27,131,37,439,-10,20200212,0,0,0,0,江苏省
593,23,137,6,456,17,20200213,0,0,0,0,江苏省
604,11,160,23,444,-12,20200214,0,0,0,0,江苏省
617,13,190,30,427,-17,20200215,0,0,0,0,江苏省
626,9,226,36,400,-27,20200216,0,0,0,0,江苏省
629,3,263,37,366,-34,20200217,0,0,0,0,江苏省
631,2,296,33,335,-31,20200218,0,0,0,0,江苏省
631,0,325,29,306,-29,20200219,0,0,0,0,江苏省
631,0,352,27,279,-27,20200220,0,0,0,0,江苏省
631,0,387,35,244,-35,20200221,0,0,0,0,江苏省
631,0,411,24,220,-24,20200222,0,0,0,0,江苏省
631,0,427,16,204,-16,20200223,0,0,0,0,江苏省
631,0,458,31,173,-31,20200224,0,0,0,0,江苏省
631,0,463,5,168,-5,20200225,0,0,0,0,江苏省
631,0,494,31,137,-31,20200226,0,0,0,0,江苏省
631,0,506,12,125,-12,20200227,0,0,0,0,江苏省
631,0,519,13,112,-13,20200228,0,0,0,0,江苏省
631,0,529,10,102,-10,20200229,0,0,0,0,江苏省
631,0,536,7,95,-7,20200301,0,0,0,0,江苏省
631,0,555,19,76,-19,20200302,0,0,0,0,江苏省
631,0,565,10,66,-10,20200303,0,0,0,0,江苏省
631,0,580,15,51,-15,20200304,0,0,0,0,江苏省
631,0,588,8,43,-8,20200305,0,0,0,0,江苏省
631,0,601,13,30,-13,20200306,0,0,0,0,江苏省
631,0,610,9,21,-9,20200307,0,0,0,0,江苏省
631,0,618,8,13,-8,20200308,0,0,0,0,江苏省
631,0,622,4,9,-4,20200309,0,0,0,0,江苏省
631,0,627,5,4,-5,20200310,0,0,0,0,江苏省
631,0,628,1,3,-1,20200311,0,0,0,0,江苏省
631,0,630,2,1,-2,20200312,0,0,0,0,江苏省
631,0,630,0,1,0,20200313,0,0,0,0,江苏省
631,0,631,1,0,-1,20200314,0,0,0,0,江苏省
631,0,631,0,0,0,20200315,0,0,0,0,江苏省
631,0,631,0,0,0,20200316,0,0,0,0,江苏省
631,0,631,0,0,0,20200317,0,0,0,0,江苏省
631,0,631,0,0,0,20200318,0,0,0,0,江苏省
631,0,631,0,0,0,20200319,0,0,0,0,江苏省
631,0,631,0,0,0,20200320,0,0,0,0,江苏省
633,2,631,0,2,2,20200321,0,0,0,0,江苏省
633,0,631,0,2,0,20200322,0,0,0,0,江苏省
636,3,631,0,5,3,20200323,0,0,0,0,江苏省
638,2,631,0,7,2,20200324,0,0,0,0,江苏省
640,2,631,0,9,2,20200325,0,0,0,0,江苏省
641,1,631,0,10,1,20200326,0,0,0,0,江苏省
641,0,631,0,10,0,20200327,0,0,0,0,江苏省
644,3,631,0,13,3,20200328,0,0,3,3,江苏省
645,1,631,0,14,1,20200329,0,0,3,0,江苏省
646,1,631,0,15,1,20200330,0,0,3,0,江苏省
646,0,631,0,15,0,20200331,0,0,3,0,江苏省
647,1,631,0,16,1,20200401,0,0,3,0,江苏省
651,4,632,1,19,3,20200402,0,0,0,-3,江苏省
651,0,632,0,19,0,20200403,0,0,0,0,江苏省
651,0,633,1,18,-1,20200404,0,0,3,3,江苏省
651,0,633,0,18,0,20200405,0,0,3,0,江苏省
651,0,633,0,18,0,20200406,0,0,3,0,江苏省
651,0,633,0,18,0,20200407,0,0,0,-3,江苏省
651,0,633,0,18,0,20200408,0,0,0,0,江苏省
651,0,634,1,17,-1,20200409,0,0,3,3,江苏省
652,1,636,2,16,-1,20200410,0,0,3,0,江苏省
653,1,638,2,15,-1,20200411,0,0,3,0,江苏省
653,0,638,0,15,0,20200412,0,0,3,0,江苏省
653,0,641,3,12,-3,20200413,0,0,3,0,江苏省
653,0,642,1,11,-1,20200414,0,0,3,0,江苏省
653,0,642,0,11,0,20200415,0,0,3,0,江苏省
653,0,643,1,10,-1,20200416,0,0,3,0,江苏省
653,0,643,0,10,0,20200417,0,0,3,0,江苏省
653,0,643,0,10,0,20200418,0,0,3,0,江苏省
653,0,643,0,10,0,20200419,0,0,3,0,江苏省
653,0,644,1,9,-1,20200420,0,0,3,0,江苏省
653,0,645,1,8,-1,20200421,0,0,3,0,江苏省
653,0,645,0,8,0,20200422,0,0,3,0,江苏省
653,0,646,1,7,-1,20200423,0,0,3,0,江苏省
653,0,646,0,7,0,20200424,0,0,3,0,江苏省
653,0,646,0,7,0,20200425,0,0,3,0,江苏省
653,0,646,0,7,0,20200426,0,0,3,0,江苏省
653,0,646,0,7,0,20200427,0,0,3,0,江苏省
653,0,647,1,6,-1,20200428,0,0,3,0,江苏省
653,0,648,1,5,-1,20200429,0,0,3,0,江苏省
653,0,650,2,3,-2,20200430,0,0,3,0,江苏省
653,0,650,0,3,0,20200501,0,0,3,0,江苏省
653,0,650,0,3,0,20200502,0,0,3,0,江苏省
653,0,650,0,3,0,20200503,0,0,3,0,江苏省
653,0,650,0,3,0,20200504,0,0,3,0,江苏省
653,0,650,0,3,0,20200505,0,0,3,0,江苏省
653,0,651,1,2,-1,20200506,0,0,3,0,江苏省
653,0,652,1,1,-1,20200507,0,0,3,0,江苏省
653,0,652,0,1,0,20200508,0,0,3,0,江苏省
653,0,652,0,1,0,20200509,0,0,3,0,江苏省
653,0,653,1,0,-1,20200510,0,0,3,0,江苏省
653,0,653,0,0,0,20200511,0,0,3,0,江苏省
653,0,653,0,0,0,20200512,0,0,3,0,江苏省
653,0,653,0,0,0,20200513,0,0,3,0,江苏省
653,0,653,0,0,0,20200514,0,0,3,0,江苏省
653,0,653,0,0,0,20200515,0,0,3,0,江苏省
653,0,653,0,0,0,20200516,0,0,3,0,江苏省
653,0,653,0,0,0,20200517,0,0,3,0,江苏省
653,0,653,0,0,0,20200518,0,0,3,0,江苏省
653,0,653,0,0,0,20200519,0,0,3,0,江苏省
653,0,653,0,0,0,20200520,0,0,3,0,江苏省
653,0,653,0,0,0,20200521,0,0,3,0,江苏省
653,0,653,0,0,0,20200522,0,0,3,0,江苏省
653,0,653,0,0,0,20200523,0,0,3,0,江苏省
653,0,653,0,0,0,20200524,0,0,3,0,江苏省
653,0,653,0,0,0,20200525,0,0,3,0,江苏省
653,0,653,0,0,0,20200526,0,0,3,0,江苏省
653,0,653,0,0,0,20200527,0,0,3,0,江苏省
653,0,653,0,0,0,20200528,0,0,3,0,江苏省
653,0,653,0,0,0,20200529,0,0,3,0,江苏省
653,0,653,0,0,0,20200530,0,0,3,0,江苏省
653,0,653,0,0,0,20200531,0,0,3,0,江苏省
653,0,653,0,0,0,20200601,0,0,3,0,江苏省
653,0,653,0,0,0,20200602,0,0,3,0,江苏省
653,0,653,0,0,0,20200603,0,0,3,0,江苏省
653,0,653,0,0,0,20200604,0,0,3,0,江苏省
653,0,653,0,0,0,20200605,0,0,3,0,江苏省
653,0,653,0,0,0,20200606,0,0,3,0,江苏省
653,0,653,0,0,0,20200607,0,0,3,0,江苏省
653,0,653,0,0,0,20200608,0,0,3,0,江苏省
653,0,653,0,0,0,20200609,0,0,3,0,江苏省
653,0,653,0,0,0,20200610,0,0,3,0,江苏省
653,0,653,0,0,0,20200611,0,0,3,0,江苏省
653,0,653,0,0,0,20200612,0,0,3,0,江苏省
653,0,653,0,0,0,20200613,0,0,3,0,江苏省
653,0,653,0,0,0,20200614,0,0,3,0,江苏省
